"Gene.symbol"	"logFC"	"P.Value"
"CAPZB"	-0.0293022684716834	0.13143314637152
"RNU4-28P"	-0.175866863937548	0.333837512571772
"RP5-1056L3.1"	0.0722647375505385	0.726703201832437
"MINOS1"	0.00408426921257293	0.852585267769396
"RP5-1056L3.3"	-0.0439149089103237	0.606224642258776
"NBL1"	-0.0636559673372886	0.0384305838598933
"HTR6"	-0.0589340187738405	0.290950018648112
"TMCO4"	-0.0847753018688115	0.165286624088271
"OTUD3"	0.0165035137503485	0.597291793089523
"PLA2G5"	-0.145269531392986	0.0989420612479753
"UBXN10-AS1"	0.104707794871564	0.224247413245565
"UBXN10"	0.037094697954825	0.394853848638071
"VWA5B1"	0.192744542000428	0.0923254461436527
"LINC01141"	-0.01203091171041	0.873557180561202
"RP4-749H3.2"	0.0947026472357082	0.587173777208631
"CAMK2N1"	-0.0334639680536451	0.278127911136974
"MUL1"	0.022900503214085	0.311911102490211
"FAM43B"	0.00204431143168953	0.960901470601622
"CDA"	0.296406786741509	0.0551049126752342
"PINK1"	0.0103637851495016	0.4952294484896
"PINK1-AS"	-0.00940021733500153	0.875679912195468
"DDOST"	0.0167266024593182	0.277489002416969
"KIF17"	-0.0135998178067475	0.728693059930263
"RP5-930J4.5"	-0.197238329211796	0.177904709866331
"SH2D5"	0.0306138920846753	0.312092141674471
"HP1BP3"	-0.00583258514860974	0.632010870667835
"EIF4G3"	0.0038751588360512	0.782634398791577
"MIR1256"	0.0849756102911207	0.430737238410271
"RPS15AP6"	-0.131136340117544	0.134744649200306
"RP11-487E1.2"	0.0282620480196737	0.812343995796095
"ECE1"	0.00446752731347144	0.865315988113672
"NBPF2P"	0.0161965684213888	0.934001088912568
"HS6ST1P1"	0.0632884907100014	0.799738342527549
"NBPF3"	-0.0420338818821888	0.43653912949435
"ALPL"	-0.114760456042189	0.0429230623909963
"RAP1GAP"	-0.00439829726284472	0.870581274994594
"USP48"	-0.00873688118661513	0.474279688973187
"HSPG2"	-0.006214579664392	0.937162566024614
"LINC00339"	-0.0418109813304293	0.464375922784607
"CDC42"	-0.0169574089132701	0.230251649325589
"CDC42-IT1"	0.0420157578922514	0.579252199371717
"RP1-224A6.9"	-0.0677722727843809	0.358677884801376
"WNT4"	0.09384804575344	0.151949802944262
"ZBTB40"	0.0228783730714255	0.334100953073056
"ZBTB40-IT1"	-0.0635323957860733	0.583605949214548
"EPHA8"	0.0468767189731367	0.448054663793471
"C1QA"	-0.392837527915598	0.00216083381426381
"C1QC"	-0.309424742447626	0.00778645216156758
"C1QB"	-0.356309569187134	0.00385821671935423
"EPHB2"	0.0464223921356038	0.107963838739768
"MIR4684"	-0.0266062867614096	0.887835401342564
"C1orf234"	0.0474105990899212	0.772425878127864
"KDM1A"	0.00900450763450193	0.432387153231509
"MIR3115"	-0.146789437343543	0.416040092169158
"LUZP1"	0.093896325567504	0.000231439475759222
"HTR1D"	-0.0097240037282158	0.923938081351303
"LINC01355"	-0.0260464105200595	0.504888119831319
"HNRNPR"	0.0157599340063515	0.226943280330828
"ZNF436"	0.0121610457109849	0.721985805611681
"ZNF436-AS1"	0.0576392951024376	0.194812647721825
"TCEA3"	0.0924761172680048	0.0997462851952434
"ASAP3"	0.0540499660985391	0.126616433364553
"ID3"	-0.34073851995395	7.7953709225577e-07
"RPL11"	0.013719353503086	0.39319735290965
"TCEB3"	-0.0063076034668507	0.690129160013325
"TCEB3-AS1"	0.0290957148637707	0.532551560703661
"PITHD1"	0.00695351926350652	0.651524453953161
"LYPLA2"	-0.00501091471530071	0.821068688574466
"GALE"	0.0144241432606536	0.567919522536788
"HMGCL"	0.0319563845278931	0.194719919584654
"FUCA1"	-0.0661419213096058	0.0133785196100636
"PNRC2"	0.0385467287967194	0.0672221493492914
"SRSF10"	-0.0137813361654693	0.366492692907358
"IFNLR1"	0.0406746164758946	0.600745551218711
"STPG1"	-0.0144875286133837	0.618578951246134
"NIPAL3"	0.00754273403700558	0.764594472981645
"RCAN3"	-0.0976012382604973	0.0114268607474831
"SRRM1"	0.0166783729157617	0.476510354096837
"CLIC4"	-0.0161669831956786	0.778605434216847
"SYF2"	0.0139087140188	0.434780671952934
"RSRP1"	0.0328084441409896	0.342832970957256
"RP3-465N24.6"	-0.261734213881764	0.110456430607066
"RP3-465N24.5"	0.477881277478009	0.0601659576173742
"SDHDP6"	0.202633299420382	0.120439137692521
"RP11-335G20.7"	0.0516640971643495	0.758703971391405
"TMEM50A"	0.0178968289080648	0.389314618031413
"RHCE"	0.0198113202983292	0.810668923462473
"RP3-469D22.1"	-0.170136395186624	0.438395774985057
"TMEM57"	0.014389538368438	0.36681824333035
"LDLRAP1"	-0.145465434140394	0.0918799998689167
"RP11-70P17.1"	0.191447002820633	0.220347145613025
"MAN1C1"	0.0521500591116515	0.0611977069497063
"SEPN1"	0.0494275592175849	0.0184417635075914
"RP1-317E23.3"	-0.0166139073670971	0.847010645739469
"MTFR1L"	0.0112794526594452	0.422606755489156
"AUNIP"	-0.023294604202024	0.696436697490468
"PAQR7"	0.00842119052100583	0.755822987474484
"STMN1"	-0.0326406883626376	0.112708610462282
"PAFAH2"	-0.0527873400882365	0.0973480166483051
"EXTL1"	-0.0026159815507055	0.923021707702586
"PDIK1L"	0.0280473729665375	0.190937313475764
"FAM110D"	-0.170822516552262	0.0573578469747699
"ZNF593"	-0.0378279617412863	0.336585760592107
"CNKSR1"	-0.0434888906994126	0.510720129296878
"RP11-231P20.2"	0.0173501986736858	0.815323094082997
"CEP85"	-0.0276768346982445	0.382871722859436
"SH3BGRL3"	0.0978877863207269	0.000477219916969194
"UBXN11"	-0.0124380300566072	0.596700840021656
"CD52"	0.00996112486505218	0.922323580702771
"DHDDS"	-0.0300364786273488	0.0868137215360784
"RP3-476K8.3"	-0.0713992208152937	0.447348067222609
"HMGN2"	0.0222134752340446	0.45827545657548
"RPS6KA1"	-0.0944700290063987	0.0474996970168765
"MIR1976"	0.0626186210666101	0.659664090453447
"ARID1A"	0.0425840657055945	0.0151857165180862
"PIGV"	0.0079084264426869	0.757121118480359
"ZDHHC18"	0.0496721602282988	0.0467145142693546
"SFN"	0.747020491484782	0.00506405101260441
"GPN2"	0.0260229679504871	0.173846088435509
"GPATCH3"	0.0399158933757397	0.115737421798333
"NUDC"	0.0343782426223518	0.065376315036602
"TRNP1"	0.0166263294049471	0.484719139316858
"FAM46B"	0.00161722099641317	0.989271961787062
"SLC9A1"	0.0408792288653703	0.12802578787204
"CHCHD3P3"	0.115936746488254	0.338867625690806
"WDTC1"	0.0304614757739787	0.0688054592802615
"RP11-4K3__A.3"	0.0774139157719905	0.224030862632172
"TMEM222"	-0.0141321690112668	0.493968387596009
"RNU6-48P"	-0.125267234144612	0.450558902364257
"ACTG1P20"	0.181484709302436	0.0461226501313416
"SYTL1"	0.0601757537228093	0.490130005056418
"MAP3K6"	0.103211251146777	0.0348764769198463
"GPR3"	0.0704392188441118	0.457189025179648
"WASF2"	0.040287279007244	0.183544396327611
"RP1-159A19.4"	-0.0477545178489362	0.68307505939476
"AHDC1"	0.0903538700745465	0.000434082752134138
"FGR"	-0.0902458749796936	0.261576394958235
"RP1-159A19.3"	0.203560135098164	0.00729933986132378
"IFI6"	-0.0218938397428145	0.789191820176095
"FAM76A"	-0.0826019563339763	0.00370752466082078
"RP3-426I6.2"	0.0332675924328665	0.824640578222895
"RPEP3"	-0.0423895914957388	0.764071807929474
"STX12"	-0.00304935109798884	0.826048076434139
"RP3-426I6.5"	-0.019568953968254	0.861852877138762
"RP3-426I6.6"	-0.10039063425316	0.397820711345473
"PPP1R8"	0.0135423094271523	0.353169616564828
"SCARNA1"	0.0588758276971293	0.520173585653375
"THEMIS2"	-0.0567950124677254	0.285919941085461
"RPA2"	-0.0156446925134224	0.622509211150976
"SMPDL3B"	-0.0731530395148874	0.546940685046642
"XKR8"	-0.0282273969055129	0.480556639873326
"EYA3"	0.0207787114889481	0.254058304577753
"RP11-460I13.6"	0.266434783339918	0.0469230241625524
"RN7SL559P"	0.22359272753841	0.0935342284288324
"SPCS2P4"	0.1988319987627	0.0338733303016115
"RP5-1053E7.3"	0.281811324215418	0.120879778659824
"PTAFR"	-0.1319339062375	0.249115464246254
"DNAJC8"	-0.0147850878790135	0.30141733138198
"ATPIF1"	-0.0235634927148693	0.196317346560227
"RP5-1092A3.4"	-0.163619408167175	0.414080624105399
"SESN2"	0.0754656864959678	0.0634370908912961
"MED18"	0.0420174705903271	0.254128069696168
"PHACTR4"	0.00726311745193725	0.825971968560595
"RP1-308E4.1"	0.0881675704778704	0.4681878216812
"RNU6ATAC27P"	-0.0903240927285024	0.60085205243459
"RCC1"	0.0620014243407576	0.278852508610115
"SNHG3"	-0.00805870365062844	0.836208996908781
"SNORA73B"	0.135601689141767	0.0520341244765229
"TRNAU1AP"	0.00156700523244283	0.948652636312761
"SNHG12"	0.0391157516881897	0.351020855321021
"SNORD99"	0.0227787626968121	0.877736809864343
"TAF12"	-0.000720219481202109	0.976554288292454
"RP11-442N24__B.1"	-0.0607725393350823	0.450091864344987
"RNU11"	0.104326006639642	0.567234145387713
"GMEB1"	0.0207198574108903	0.377657761035506
"SCARNA24"	-0.0250223359521529	0.896364877082474
"YTHDF2"	0.00232569520856463	0.890049468802038
"OPRD1"	0.0476486784088886	0.223018019832662
"EPB41"	0.0273703749981389	0.40546489481098
"TMEM200B"	-0.00625885511238017	0.939038143559518
"RP11-242O24.3"	-0.151789772505987	0.314210220860577
"SRSF4"	-0.00744853751061404	0.651485474468604
"MECR"	0.0248358222629769	0.184765452864147
"PTPRU"	0.0686073770733151	0.0811430954252934
"MATN1-AS1"	-0.109385354553622	0.241813811857458
"LAPTM5"	-0.203039470947853	0.0394654878339843
"MIR4420"	0.0439675719275878	0.804998331218071
"SDC3"	0.0248772381203872	0.220822383095937
"PUM1"	0.0284075790841901	0.0127126746216277
"NKAIN1"	-0.00527307529227633	0.944336342049144
"SNRNP40"	-0.0348859417378467	0.072475277707709
"RP11-490K7.4"	0.064945629650615	0.486563032238727
"ZCCHC17"	0.0254615341174644	0.105276223466591
"RP11-266K22.2"	0.168602741517229	0.15359465703121
"FABP3"	-0.0529532350776927	0.110787491793481
"TINAGL1"	-0.0542842039806949	0.461120733511758
"HCRTR1"	-0.220548113027162	0.062541829900302
"PEF1"	-0.015488898918866	0.378846765433781
"COL16A1"	-0.0527422208262409	0.284785484992157
"ADGRB2"	0.019199874999935	0.396383717715506
"MIR4254"	0.0594787358227366	0.604273038810561
"RP11-84A19.4"	0.123081375279042	0.16341954588621
"PTP4A2"	0.00531074468801227	0.843967969662106
"KHDRBS1"	-0.00455504654730044	0.790072673545499
"TMEM39B"	-0.0285320188653808	0.265127290114199
"MIR5585"	-0.0844389393749349	0.602820855650808
"KPNA6"	0.0127714836172262	0.374407976115468
"TXLNA"	0.00566438681668519	0.730594768092127
"CCDC28B"	-0.0384717859987578	0.223580219213659
"RP4-622L5.7"	0.0205645284371721	0.694841468836865
"IQCC"	-0.0400435792404923	0.318134414370932
"TMEM234"	-0.0476501626867853	0.0657674968541136
"EIF3I"	0.00374321136121347	0.800582685630236
"MTMR9LP"	-0.061221351520307	0.262913243166362
"FAM167B"	0.103123274349543	0.412452436189108
"HDAC1"	-0.0553567222489528	0.0478003025382498
"MARCKSL1"	-0.00691978618158306	0.867261318015875
"TSSK3"	-0.0126414717951362	0.860509277639849
"FAM229A"	0.0593255667986153	0.223812684679649
"BSDC1"	0.0335768821598406	0.0404517043239043
"ZBTB8B"	-0.011662124619148	0.746486465883803
"ZBTB8A"	-0.00382480528967775	0.922863436817504
"ZBTB8OS"	-0.0118566367776093	0.561281626541267
"RBBP4"	0.00405200228994203	0.747289659502991
"SYNC"	-0.0057792766437621	0.878847670074875
"KIAA1522"	0.0723106969962915	0.0232043307314018
"YARS"	0.0257772523465898	0.216316421205503
"S100PBP"	-0.0168842915801476	0.428397584308235
"FNDC5"	0.0407250048349671	0.20212274605572
"HPCA"	-0.0153884187213117	0.679502532157636
"TMEM54"	0.0217633000895107	0.537061939393134
"RNF19B"	0.00882255592705051	0.623822193709472
"AK2"	-0.0111853777530699	0.563828633914739
"Metazoa_SRP"	0.179474975617391	0.192394190747232
"AZIN2"	0.0169305229567216	0.468837934024102
"RP11-131M11.2"	0.0372085938771549	0.66567163963535
"TRIM62"	0.00231581509530862	0.948253700899778
"RP11-131M11.3"	0.149769931803538	0.0284366111304981
"ZNF362"	0.0291005418482829	0.14974430934154
"RP11-415J8.7"	0.00608703364032736	0.938183613478752
